Year,Month,Day,Average of 5 cm,Average of 10 cm,Average of 20 cm,Average of 30 cm,Average of 40 cm,Average of 50 cm,Average of 60 cm,Average of 80 cm,Average of 100 cm,Average of 125 cm,Average of 150 cm,Average of 175 cm,Average of 200 cm,Average of 225 cm
2017,8,26,18.42541667,18.1525,17.74208333,17.36666667,16.9975,16.645,16.28708333,15.55083333,14.82541667,13.93458333,13.10166667,12.31875,11.49625,10.75708333
2017,8,27,18.935,18.28583333,17.64,17.23875,16.88833333,16.55458333,16.22,15.51666667,14.81583333,13.94416667,13.12625,12.35333333,11.56333333,10.83333333
2017,8,28,19.79458333,18.7575,17.75041667,17.23166667,16.83125,16.48625,16.15208333,15.46583333,14.79375,13.94,13.13958333,12.37416667,11.59,10.87541667
2017,8,29,21.57875,20.23458333,18.62666667,17.6875,17.01541667,16.53166667,16.12916667,15.41333333,14.74875,13.92083333,13.14041667,12.39208333,11.58916667,10.87333333
2017,8,30,21.48666667,20.39708333,19.03875,18.06416667,17.30708333,16.73416667,16.24916667,15.44625,14.7525,13.92958333,13.16083333,12.41958333,11.64291667,10.92791667
2017,8,31,19.85583333,19.26125,18.55583333,17.95291667,17.35416667,16.83041667,16.34291667,15.4925,14.76416667,13.93125,13.17041667,12.43875,11.67041667,10.96208333
2017,9,1,18.14,18.035,17.89,17.56708333,17.15125,16.73916667,16.31666667,15.50333333,14.76166667,13.91791667,13.15416667,12.4325,11.67083333,10.96583333
2017,9,2,19.315,18.645,17.87125,17.35791667,16.97041667,16.62083333,16.27083333,15.52791667,14.82166667,13.97166667,13.21416667,12.49791667,11.72791667,11.03208333
2017,9,3,19.81958333,18.95625,17.9675,17.39208333,16.94041667,16.55708333,16.19875,15.485,14.79916667,13.96666667,13.20583333,12.49125,11.72791667,11.0375
2017,9,4,17.30458333,17.55666667,17.70708333,17.37958333,16.97083333,16.58625,16.2125,15.49375,14.81833333,14.00208333,13.25583333,12.55416667,11.79,11.10583333
2017,9,5,15.135,15.58291667,16.2725,16.56208333,16.55875,16.3825,16.12041667,15.47,14.81375,13.99958333,13.25958333,12.55375,11.80958333,11.12416667
2017,9,6,14.94270833,15.01458333,15.39125,15.79333333,15.99208333,16.00166667,15.89083333,15.4125,14.82333333,14.04291667,13.31125,12.6075,11.86666667,11.19958333
2017,9,7,17.73541667,16.76958333,15.91416667,15.73708333,15.69708333,15.655,15.57958333,15.23166667,14.73625,14.00541667,13.29708333,12.61208333,11.85541667,11.19875
2017,9,8,17.12875,16.60833333,16.15,15.90791667,15.71916667,15.57916667,15.43666667,15.08458333,14.63875,13.96375,13.27791667,12.60083333,11.88291667,11.22125
2017,9,9,18.31541667,17.2025,16.20833333,15.86041667,15.64125,15.47375,15.31208333,14.94625,14.515,13.88083333,13.22541667,12.565,11.87958333,11.22083333
2017,9,10,20.89916667,19.18166667,17.25458333,16.32125,15.79291667,15.4825,15.24541667,14.84333333,14.42,13.81708333,13.19083333,12.54958333,11.85916667,11.21333333
2017,9,11,20.76708333,19.4575,17.92458333,16.90875,16.21916667,15.76208333,15.40958333,14.88083333,14.43208333,13.84125,13.24125,12.62541667,11.91375,11.27416667
2017,9,12,21.76333333,19.90875,18.00416667,17.03458333,16.36583333,15.88791667,15.48916667,14.85625,14.34875,13.73541667,13.1425,12.53166667,11.88458333,11.25875
2017,9,13,22.20791667,20.76041667,18.98458333,17.68125,16.77958333,16.17625,15.70125,14.98916667,14.43583333,13.80458333,13.21833333,12.63291667,11.91416667,11.29875
2017,9,14,19.06291667,18.70333333,18.29333333,17.62,16.94416667,16.38,15.86875,15.05541667,14.4375,13.7675,13.16875,12.58333333,11.9325,11.3175
2017,9,15,16.15666667,16.60958333,17.14291667,17.04625,16.72125,16.34416667,15.93166667,15.15833333,14.50166667,13.79333333,13.18166667,12.5975,11.95458333,11.34666667
2017,9,16,13.77416667,14.7825,15.815,16.19291667,16.23,16.07666667,15.83458333,15.19583333,14.56541667,13.84416667,13.22,12.63833333,11.96666667,11.37291667
2017,9,17,13.31458333,13.98416667,14.83666667,15.38125,15.63583333,15.65875,15.56041667,15.10375,14.54541667,13.825,13.18541667,12.58291667,11.97875,11.3825
2017,9,18,15.30708333,15.01208333,14.97208333,15.14958333,15.28166667,15.31625,15.27875,14.97166667,14.51166667,13.84791667,13.2225,12.62791667,11.9875,11.40208333
2017,9,19,17.72,16.82875,15.925,15.48958333,15.27458333,15.15125,15.04791667,14.76875,14.37708333,13.77166667,13.16208333,12.57083333,11.95583333,11.37083333
2017,9,20,16.31291667,16.44333333,16.31166667,15.93791667,15.58416667,15.32208333,15.12333333,14.755,14.38166667,13.82333333,13.24958333,12.66875,12.02166667,11.43916667
2017,9,21,16.44083333,15.94625,15.69208333,15.63541667,15.49416667,15.31125,15.11583333,14.70291667,14.29791667,13.75208333,13.20041667,12.63916667,12.00791667,11.43916667
2017,9,22,19.97958333,18.63541667,17.045,16.1775,15.64125,15.31333333,15.06458333,14.63416667,14.22458333,13.68083333,13.1375,12.5925,11.97,11.39083333
2017,9,23,15.80875,16.40416667,16.80208333,16.49666667,16.0275,15.62083333,15.26541667,14.71375,14.26833333,13.725,13.19333333,12.65708333,12.03791667,11.46833333
2017,9,24,14.59166667,15.09333333,15.66666667,15.81333333,15.73166667,15.54083333,15.29458333,14.75791667,14.27791667,13.71083333,13.17625,12.64916667,12.04333333,11.48541667
2017,9,25,13.09458333,13.84083333,14.745,15.15375,15.30625,15.2775,15.15583333,14.745,14.28416667,13.70458333,13.16708333,12.63875,12.04916667,11.49833333
2017,9,26,12.80083333,13.32125,14.05083333,14.50708333,14.80708333,14.92083333,14.92041667,14.66625,14.27125,13.71541667,13.18208333,12.66,12.06666667,11.51833333
2017,9,27,13.21,13.34791667,13.68916667,14.06375,14.38666667,14.56666667,14.65291667,14.53833333,14.23708333,13.72666667,13.20666667,12.67958333,12.09416667,11.56333333
2017,9,28,12.72958333,13.21375,13.78083333,14.05791667,14.24666667,14.35125,14.41,14.35208333,14.11166667,13.65875,13.15291667,12.635,12.08333333,11.54541667
2017,9,29,12.42583333,12.7875,13.31041667,13.70083333,14.00125,14.17041667,14.26833333,14.24416667,14.05625,13.65208333,13.18291667,12.6825,12.12875,11.60583333
2017,9,30,12.74666667,12.94833333,13.31166667,13.58291667,13.79125,13.92916667,14.02041667,14.03708333,13.88625,13.53458333,13.09791667,12.62,12.07083333,11.55125
2017,10,1,13.64916667,13.66291667,13.68208333,13.71541667,13.78083333,13.84125,13.89416667,13.90166667,13.77791667,13.46958333,13.06083333,12.60458333,12.06083333,11.54291667
2017,10,2,14.2425,14.1375,13.98708333,13.9,13.88166667,13.88333333,13.89375,13.86,13.74458333,13.465,13.09416667,12.66875,12.08708333,11.58041667
2017,10,3,13.21708333,13.50708333,13.82416667,13.91541667,13.9325,13.905,13.87416667,13.7825,13.64125,13.36416667,13.00583333,12.58833333,12.08208333,11.58291667
2017,10,4,11.69541667,12.33708333,13.13333333,13.5375,13.75708333,13.84458333,13.87333333,13.79375,13.65083333,13.375,13.03458333,12.63583333,12.10833333,11.62
2017,10,5,12.49,12.64625,12.90291667,13.1625,13.40625,13.56041667,13.65375,13.65583333,13.53666667,13.26583333,12.93416667,12.54583333,12.0775,11.58875
2017,10,6,10.716,11.42208333,12.33541667,12.86875,13.20583333,13.38791667,13.50416667,13.5525,13.46416667,13.21625,12.8925,12.50416667,12.06708333,11.59583333
2017,10,7,11.64458333,11.8625,12.22416667,12.575,12.90583333,13.13625,13.3125,13.43791667,13.395,13.17666667,12.87375,12.5025,12.05958333,11.60708333
2017,10,8,12.07375,12.27125,12.54125,12.71625,12.89875,13.04458333,13.17916667,13.32166667,13.315,13.13416667,12.85333333,12.50791667,12.04541667,11.58958333
2017,10,9,9.391708333,10.46958333,11.7325,12.3475,12.72458333,12.94083333,13.09,13.22375,13.23166667,13.08291667,12.82416667,12.49458333,12.0475,11.60625
2017,10,10,8.222333333,9.120125,10.41833333,11.39416667,12.11,12.55333333,12.85625,13.10958333,13.155,13.02666667,12.79166667,12.47125,12.045,11.62166667
2017,10,11,8.879208333,9.43,10.28166667,11.00541667,11.64125,12.11291667,12.48833333,12.89541667,13.0175,12.93583333,12.72,12.42541667,12.01333333,11.60041667
2017,10,12,10.98541667,10.74375,10.70375,11.01041667,11.44416667,11.835,12.19,12.64916667,12.84083333,12.81791667,12.63666667,12.3625,11.96416667,11.55583333
2017,10,13,9.52925,10.01875,10.72958333,11.15916667,11.53208333,11.83958333,12.12416667,12.53791667,12.77541667,12.8025,12.66125,12.4075,12.01708333,11.62416667
2017,10,14,8.070083333,8.979166667,10.105,10.78958333,11.29083333,11.64666667,11.94541667,12.35208333,12.575,12.63666667,12.52375,12.29791667,11.93375,11.55125
2017,10,15,6.482916667,7.6475,9.154166667,10.14541667,10.87791667,11.3725,11.75583333,12.23583333,12.48166667,12.56833333,12.48416667,12.28083333,11.92291667,11.55583333
2017,10,16,7.294541667,7.7885,8.693541667,9.578333333,10.37458333,10.96291667,11.44416667,12.04291667,12.35833333,12.47708333,12.41833333,12.22958333,11.90083333,11.555
2017,10,17,8.7685,8.756125,9.0625,9.595,10.19,10.69458333,11.15708333,11.80666667,12.18208333,12.35166667,12.31958333,12.15333333,11.86208333,11.53291667
2017,10,18,9.196416667,9.44875,9.816666667,10.05083333,10.36291667,10.69083333,11.04333333,11.63791667,12.03083333,12.25083333,12.25541667,12.11958333,11.81458333,11.49375
2017,10,19,8.877666667,8.936125,9.330833333,9.834583333,10.29583333,10.65875,10.98583333,11.50416667,11.87666667,12.115,12.14416667,12.02541667,11.78541667,11.48708333
2017,10,20,12.2425,11.29041667,10.41333333,10.25333333,10.38458333,10.60875,10.87833333,11.36583333,11.72041667,11.96416667,12.0175,11.92333333,11.70583333,11.42916667
2017,10,21,12.67083333,12.32708333,11.71916667,11.23291667,10.98166667,10.93416667,11.00083333,11.31375,11.62083333,11.865,11.93708333,11.87291667,11.65291667,11.3775
2017,10,22,10.18633333,10.50375,10.98416667,11.17791667,11.23125,11.24833333,11.28208333,11.43166667,11.65166667,11.86125,11.94083333,11.89291667,11.66333333,11.41833333
2017,10,23,9.603666667,10.04958333,10.62,10.89791667,11.08041667,11.19458333,11.2875,11.44583333,11.59666667,11.75083333,11.815,11.77583333,11.58958333,11.34416667
2017,10,24,7.221,8.122333333,9.45125,10.24958333,10.745,11.0425,11.24625,11.47708333,11.6375,11.76208333,11.80958333,11.76625,11.59875,11.37708333
2017,10,25,8.559291667,8.678375,9.149583333,9.74125,10.285,10.69375,11.01333333,11.38833333,11.60041667,11.73041667,11.7775,11.73666667,11.55416667,11.35291667
2017,10,26,6.872333333,7.918,9.15,9.742083333,10.15666667,10.49041667,10.78166667,11.20708333,11.45958333,11.61875,11.66333333,11.6325,11.47416667,11.26666667
2017,10,27,3.964916667,5.539333333,7.592666667,8.833333333,9.654583333,10.1975,10.595,11.09625,11.38541667,11.57458333,11.63291667,11.60541667,11.44083333,11.24375
2017,10,28,2.618708333,4.150875,6.222291667,7.759291667,8.87,9.632916667,10.19958333,10.88666667,11.24625,11.46916667,11.53458333,11.49541667,11.41083333,11.23166667
2017,10,29,4.921,5.463833333,6.442791667,7.446666667,8.38125,9.13,9.765833333,10.62666667,11.1025,11.39,11.48458333,11.47458333,11.36875,11.19208333
2017,10,30,3.530333333,4.740958333,6.349625,7.392208333,8.2225,8.897916667,9.491666667,10.38208333,10.94125,11.31083333,11.4475,11.4575,11.33916667,11.17041667
2017,10,31,1.684458333,3.20275,5.235708333,6.689041667,7.784208333,8.58875,9.250416667,10.18958333,10.79166667,11.2175,11.39291667,11.4175,11.31333333,11.16416667
2017,11,1,2.731833333,3.701,5.074708333,6.264666667,7.297166667,8.127166667,8.84,9.88125,10.54458333,11.02708333,11.24083333,11.30083333,11.24041667,11.09333333
2017,11,2,2.813916667,3.793583333,5.136,6.186416667,7.105791667,7.877833333,8.565833333,9.641666667,10.3575,10.90041667,11.15708333,11.24,11.19291667,11.05625
2017,11,3,1.814958333,3.070625,4.682708333,5.895,6.874583333,7.65875,8.348333333,9.428333333,10.17541667,10.76833333,11.06416667,11.17583333,11.15041667,11.03458333
2017,11,4,2.307708333,3.253333333,4.543625,5.650166667,6.595625,7.386583333,8.09,9.20125,9.981666667,10.61458333,10.94916667,11.09,11.0925,10.99791667
2017,11,5,1.545916667,2.640083333,4.215083333,5.431291667,6.40575,7.19,7.890166667,9.010833333,9.817083333,10.49333333,10.86375,11.04041667,11.04208333,10.95625
2017,11,6,-0.384583333,1.096166667,3.165916667,4.76775,5.978,6.887458333,7.65325,8.822916667,9.6575,10.36208333,10.76291667,10.96375,11.00125,10.94416667
2017,11,7,-0.394791667,0.820041667,2.65225,4.212333333,5.494833333,6.503,7.365708333,8.645833333,9.552083333,10.29791667,10.73666667,10.95916667,10.98916667,10.95958333
2017,11,8,-0.975541667,0.254041667,2.141458333,3.740958333,5.049,6.08575,6.986708333,8.355416667,9.3175,10.1175,10.585,10.84666667,10.88625,10.87
2017,11,9,-1.439166667,-0.118041667,1.73725,3.321,4.6385,5.703833333,6.633,8.065708333,9.097083333,9.940833333,10.45041667,10.73291667,10.83,10.8275
2017,11,10,-2.716416667,-0.973583333,1.089208333,2.8095,4.199291667,5.30675,6.261083333,7.748916667,8.81,9.714166667,10.25083333,10.55833333,10.72583333,10.74791667
2017,11,11,-1.707291667,-0.915791667,0.696125,2.372416667,3.80125,4.960208333,5.978125,7.543541667,8.675833333,9.636666667,10.22083333,10.56916667,10.69708333,10.75125
2017,11,12,-0.526125,-0.259333333,0.952083333,2.324083333,3.590416667,4.6845,5.68425,7.286208333,8.48125,9.4925,10.12083333,10.49833333,10.63583333,10.70208333
2017,11,13,-0.234458333,0.124708333,1.211,2.382833333,3.49875,4.486,5.411166667,6.9715,8.167916667,9.224166667,9.884166667,10.28416667,10.52166667,10.60583333
2017,11,14,1.542083333,1.502916667,1.837,2.62,3.530375,4.397125,5.2395,6.736291667,7.92075,9.01125,9.70375,10.14416667,10.41208333,10.51541667
2017,11,15,0.777458333,1.430125,2.351208333,3.075333333,3.791916667,4.502875,5.231666667,6.610625,7.766083333,8.869166667,9.59375,10.06416667,10.33708333,10.45916667
2017,11,16,-0.178625,0.642416667,1.852625,2.880666667,3.754166667,4.508291667,5.215541667,6.503958333,7.600333333,8.6875,9.429166667,9.919583333,10.25416667,10.40916667
2017,11,17,0.459291667,0.997708333,1.88,2.795166667,3.668583333,4.436791667,5.162875,6.441375,7.513875,8.57875,9.3325,9.850833333,10.17041667,10.34083333
2017,11,18,-0.557291667,0.409583333,1.768,2.782083333,3.650208333,4.393333333,5.0955,6.34975,7.404625,8.459166667,9.213333333,9.744583333,10.085,10.27291667
2017,11,19,-1.771458333,-0.549125,1.04025,2.3525,3.415666667,4.266291667,5.024916667,6.292416667,7.347916667,8.393333333,9.15625,9.693333333,10.02708333,10.25333333
2017,11,20,-0.928333333,-0.352166667,0.856166667,2.059125,3.116041667,3.991541667,4.785791667,6.102791667,7.153,8.188333333,8.939166667,9.48,9.904166667,10.13833333
2017,11,21,-1.277583333,-0.402583333,0.918,2.018666667,3.006666667,3.861541667,4.652166667,5.994083333,7.081625,8.135041667,8.900833333,9.4625,9.825416667,10.0725
2017,11,22,-2.616041667,-1.293,0.384375,1.688208333,2.769,3.658,4.45225,5.797208333,6.880666667,7.946041667,8.718333333,9.280833333,9.72875,10.00041667
2017,11,23,-1.254583333,-0.818541667,0.243291667,1.459833333,2.543666667,3.459375,4.284625,5.663208333,6.763333333,7.834541667,8.611666667,9.1825,9.6525,9.938333333
2017,11,24,0.741125,0.208791667,0.667125,1.57375,2.497666667,3.333791667,4.129791667,5.512083333,6.626375,7.714083333,8.502916667,9.089166667,9.55125,9.8425
2017,11,25,0.09275,0.492916667,1.225208333,1.934708333,2.682041667,3.40275,4.126,5.449958333,6.579291667,7.689458333,8.502916667,9.106666667,9.51625,9.834166667
2017,11,26,-0.353666667,0.231958333,1.167166667,1.986708333,2.743208333,3.43275,4.107208333,5.35,6.436708333,7.544041667,8.365,8.980833333,9.422916667,9.755416667
2017,11,27,1.345875,1.295666667,1.464208333,2.047916667,2.729125,3.379208333,4.022375,5.215916667,6.259708333,7.344291667,8.161166667,8.775833333,9.3025,9.6425
2017,11,28,1.542083333,1.819916667,2.263625,2.634958333,3.103458333,3.605458333,4.163083333,5.271125,6.295,7.363791667,8.189291667,8.825,9.26125,9.605833333
2017,11,29,0.146791667,0.73025,1.653083333,2.450041667,3.099083333,3.650208333,4.180333333,5.19725,6.149541667,7.182458333,7.991583333,8.617916667,9.155,9.524166667
2017,11,30,1.268583333,1.507041667,2.001958333,2.53975,3.132125,3.683541667,4.2385,5.25925,6.190708333,7.196666667,8.003333333,8.645833333,9.09875,9.475
2017,12,1,0.340291667,0.935583333,1.803916667,2.500333333,3.122083333,3.667958333,4.198708333,5.188208333,6.088291667,7.068166667,7.858333333,8.496666667,8.999166667,9.380833333
2017,12,2,-0.696333333,0.132083333,1.3675,2.295791667,3.0435,3.656833333,4.222958333,5.214125,6.111458333,7.070875,7.847125,8.465833333,8.96375,9.364583333
2017,12,3,-0.270583333,0.295458333,1.209416667,2.067708333,2.836291667,3.487583333,4.083708333,5.111791667,5.993708333,6.939083333,7.703333333,8.330416667,8.850833333,9.252083333
2017,12,4,0.051625,0.560958333,1.329208333,2.059208333,2.752875,3.375166667,3.966875,5.014333333,5.905458333,6.849166667,7.60875,8.234583333,8.758333333,9.15875
2017,12,5,-1.129291667,-0.136208333,1.104708333,2.000791667,2.742625,3.369958333,3.958208333,4.997583333,5.899416667,6.8385,7.589583333,8.21,8.716666667,9.127083333
2017,12,6,-2.66525,-1.237541667,0.388333333,1.544625,2.468125,3.193791667,3.829291667,4.896416667,5.783,6.722166667,7.467083333,8.075833333,8.622916667,9.035833333
2017,12,7,-3.49425,-2.117125,-0.20175,1.077291667,2.119291667,2.941958333,3.655458333,4.804916667,5.723291667,6.667291667,7.414083333,8.026666667,8.575416667,9.00375
2017,12,8,-2.269875,-1.603666667,-0.413666667,0.779666667,1.818416667,2.669541667,3.42275,4.642875,5.605166667,6.565666667,7.317416667,7.929208333,8.494583333,8.915833333
2017,12,9,-2.345458333,-1.622416667,-0.467458333,0.662916667,1.663708333,2.507583333,3.269291667,4.53275,5.539958333,6.53,7.291583333,7.908583333,8.454166667,8.885833333
2017,12,10,-2.024791667,-1.460416667,-0.483958333,0.583083333,1.551791667,2.375708333,3.134,4.410166667,5.443041667,6.461958333,7.236666667,7.861416667,8.395833333,8.829583333
2017,12,11,-1.747791667,-1.182916667,-0.347375,0.592625,1.482833333,2.262541667,2.999916667,4.267708333,5.314416667,6.354416667,7.149125,7.790041667,8.294166667,8.71875
2017,12,12,-3.012666667,-2.132958333,-0.723791667,0.400625,1.353291667,2.148958333,2.873375,4.124208333,5.166458333,6.211541667,7.012166667,7.64675,8.262083333,8.711666667
2017,12,13,-1.37675,-1.07975,-0.523375,0.377833333,1.260083333,2.039208333,2.768416667,4.03125,5.078916667,6.142125,6.960125,7.615125,8.1775,8.621666667
2017,12,14,-2.586291667,-1.778708333,-0.615041667,0.362083333,1.234583333,1.989666667,2.695083333,3.941208333,4.98475,6.053041667,6.874625,7.535625,8.120416667,8.579583333
2017,12,15,-2.012416667,-1.533416667,-0.687958333,0.261125,1.142041667,1.902875,2.607291667,3.839708333,4.880291667,5.951125,6.777125,7.446,8.05375,8.517916667
2017,12,16,-1.495125,-1.151625,-0.538541667,0.293625,1.12125,1.85325,2.545833333,3.77675,4.820875,5.896833333,6.732208333,7.41375,7.99275,8.464166667
2017,12,17,-1.771583333,-1.28625,-0.510041667,0.322,1.122541667,1.835041667,2.509208333,3.715375,4.757625,5.825041667,6.670125,7.346083333,7.950458333,8.426666667
2017,12,18,-1.061458333,-0.906125,-0.417541667,0.35075,1.109791667,1.792708333,2.447666667,3.630833333,4.650541667,5.720541667,6.563958333,7.248458333,7.860833333,8.3475
2017,12,19,-1.848083333,-1.119541667,-0.320458333,0.424916667,1.162291667,1.818833333,2.4605,3.626208333,4.646291667,5.713,6.564166667,7.266041667,7.809791667,8.300416667
2017,12,20,-3.792666667,-2.536083333,-0.83375,0.184208333,1.01975,1.720916667,2.354541667,3.493625,4.488541667,5.543208333,6.384083333,7.080958333,7.717666667,8.21625
2017,12,21,-2.954541667,-2.187875,-1.071083333,-0.067666667,0.838416667,1.60175,2.290708333,3.4615,4.4755,5.525458333,6.378333333,7.087791667,7.670375,8.169458333
2017,12,22,-3.30825,-2.524666667,-1.312791667,-0.252958333,0.663958333,1.437833333,2.134333333,3.327041667,4.337125,5.3825,6.219083333,6.9165,7.592625,8.104541667
2017,12,23,-3.162708333,-2.466666667,-1.374916667,-0.349875,0.57175,1.35525,2.068833333,3.287541667,4.311083333,5.367458333,6.209958333,6.910541667,7.544916667,8.06275
2017,12,24,-3.379625,-2.587833333,-1.464291667,-0.485583333,0.435416667,1.220375,1.93925,3.175333333,4.220291667,5.288958333,6.140791667,6.856625,7.46475,7.979458333
2017,12,25,-5.283208333,-3.847166667,-1.971083333,-0.70325,0.297166667,1.127958333,1.867625,3.120458333,4.18175,5.259916667,6.114833333,6.832333333,7.429958333,7.959791667
2017,12,26,-7.011416667,-5.278791667,-2.929833333,-1.168333333,0.010208333,0.943625,1.742458333,3.041625,4.124,5.213708333,6.078166667,6.797583333,7.379208333,7.91975
2017,12,27,-8.546791667,-6.652083333,-4.053916667,-1.941208333,-0.456916667,0.628208333,1.518791667,2.912041667,4.020375,5.12075,5.985,6.699458333,7.332916667,7.889375
2017,12,28,-6.799583333,-5.696583333,-4.053625,-2.392875,-0.876875,0.234958333,1.196375,2.705791667,3.863,4.989458333,5.865625,6.596458333,7.225416667,7.754541667
2017,12,29,-8.354666667,-6.767041667,-4.577625,-2.776833333,-1.212583333,-0.100875,0.892791667,2.48825,3.704333333,4.875625,5.762541667,6.498333333,7.158958333,7.699875
2017,12,30,-10.60583333,-8.552375,-5.730041667,-3.50175,-1.655166667,-0.437916667,0.623291667,2.298416667,3.587041667,4.804958333,5.7185,6.46425,7.120291667,7.666625
2017,12,31,-11.79416667,-9.780833333,-6.889333333,-4.417916667,-2.262041667,-0.79325,0.343875,2.138125,3.499625,4.774458333,5.714958333,6.481833333,7.083625,7.65225
2018,1,1,-11.79291667,-10.06583333,-7.491125,-5.123458333,-2.929666667,-1.249875,-0.037916667,1.880791667,3.328375,4.669,5.643708333,6.4315,7.039666667,7.612958333
2018,1,2,-10.77708333,-9.579166667,-7.595666667,-5.537458333,-3.505333333,-1.786583333,-0.505166667,1.497458333,3.005958333,4.410125,5.409291667,6.217958333,6.9275,7.503458333
2018,1,3,-10.46291667,-9.13625,-7.255458333,-5.490708333,-3.726458333,-2.138,-0.824041667,1.21275,2.800375,4.273333333,5.315416667,6.149541667,6.866458333,7.440083333
2018,1,4,-9.0075,-8.288,-7.031541667,-5.549666667,-3.953541667,-2.458666667,-1.159375,0.886083333,2.509958333,4.048708333,5.135416667,6.006291667,6.770041667,7.355833333
2018,1,5,-9.575833333,-8.530333333,-6.941666667,-5.459916667,-3.978291667,-2.59575,-1.35925,0.683666667,2.351208333,3.943291667,5.08325,5.993958333,6.742791667,7.361208333
2018,1,6,-9.6725,-8.773333333,-7.270875,-5.722708333,-4.180875,-2.786208333,-1.568208333,0.467791667,2.113208333,3.732458333,4.888166667,5.81575,6.643333333,7.271166667
2018,1,7,-7.143,-6.961541667,-6.375208333,-5.360916667,-4.123791667,-2.868833333,-1.702916667,0.324291667,1.976916667,3.617125,4.806958333,5.763541667,6.576625,7.220625
2018,1,8,-5.625875,-5.508125,-5.161666667,-4.542333333,-3.690083333,-2.726541667,-1.736416667,0.197708333,1.842541667,3.500625,4.722041667,5.712,6.511458333,7.175083333
2018,1,9,-4.062291667,-4.325083333,-4.366458333,-3.957625,-3.308458333,-2.535666667,-1.707666667,0.064666667,1.6715,3.325833333,4.559,5.565541667,6.41075,7.091375
2018,1,10,-3.468208333,-3.433125,-3.446875,-3.305625,-2.915041667,-2.339041667,-1.660666667,-0.052791667,1.495333333,3.143083333,4.395,5.436375,6.271,6.948375
2018,1,11,-8.848416667,-7.022708333,-4.916458333,-3.73975,-2.920958333,-2.247958333,-1.600916667,-0.099125,1.388166667,3.003083333,4.250458333,5.295458333,6.169791667,6.867375
2018,1,12,-12.78375,-10.53625,-7.559625,-5.371291667,-3.706291667,-2.521666667,-1.629208333,-0.055458333,1.4055,2.979333333,4.217708333,5.265916667,6.126916667,6.858083333
2018,1,13,-14.20958333,-12.18208333,-9.293333333,-6.847958333,-4.764416667,-3.161541667,-1.936083333,-0.135875,1.337708333,2.8885,4.117958333,5.16425,6.041583333,6.794541667
2018,1,14,-11.73208333,-10.76833333,-9.129583333,-7.308875,-5.455083333,-3.81825,-2.396208333,-0.369,1.114958333,2.673333333,3.894875,4.95275,5.8935,6.635583333
2018,1,15,-13.45458333,-11.85375,-9.55125,-7.582625,-5.794375,-4.263541667,-2.764416667,-0.495416667,1.027916667,2.605541667,3.823791667,4.885291667,5.817541667,6.574166667
2018,1,16,-13.98416667,-12.60208333,-10.43416667,-8.307083333,-6.290916667,-4.534375,-3.001875,-0.619916667,0.959166667,2.559083333,3.788083333,4.845458333,5.773958333,6.555166667
2018,1,17,-10.46433333,-10.16108333,-9.282791667,-7.892666667,-6.301166667,-4.722583333,-3.238958333,-0.780791667,0.818958333,2.440208333,3.679083333,4.736541667,5.703291667,6.490208333
2018,1,18,-6.377875,-6.669291667,-6.805291667,-6.368166667,-5.519625,-4.440083333,-3.254833333,-0.926791667,0.693041667,2.345708333,3.601416667,4.68,5.621166667,6.413041667
2018,1,19,-4.448875,-4.946708333,-5.334958333,-5.177875,-4.665291667,-3.926041667,-3.039125,-1.065791667,0.529333333,2.189833333,3.463166667,4.555208333,5.53125,6.327083333
2018,1,20,-3.949583333,-4.218625,-4.457458333,-4.363208333,-4.014291667,-3.4715,-2.785041667,-1.128916667,0.401916667,2.062916667,3.345958333,4.450166667,5.439083333,6.244666667
2018,1,21,-4.186916667,-4.064291667,-3.947916667,-3.819333333,-3.546583333,-3.11775,-2.559583333,-1.140791667,0.298,1.937333333,3.225666667,4.344416667,5.337083333,6.154666667
2018,1,22,-3.828125,-3.794041667,-3.721,-3.560125,-3.280416667,-2.884208333,-2.396,-1.147583333,0.206333333,1.807208333,3.089708333,4.215375,5.235583333,6.063375
2018,1,23,-4.480458333,-4.190625,-3.789791667,-3.453125,-3.098958333,-2.698333333,-2.243416667,-1.104,0.173041667,1.731208333,3.001583333,4.126333333,5.149666667,5.986208333
2018,1,24,-4.3715,-4.119,-3.757625,-3.404583333,-3.01,-2.584666667,-2.1355,-1.064625,0.151791667,1.6615,2.914791667,4.0345,5.065166667,5.910791667
2018,1,25,-4.131875,-4.04725,-3.772,-3.379791667,-2.956708333,-2.517708333,-2.068791667,-1.041583333,0.122625,1.587875,2.817708333,3.926541667,4.977333333,5.835958333
2018,1,26,-2.763458333,-2.97625,-3.145791667,-3.037375,-2.762208333,-2.3905,-1.965916667,-0.978125,0.153083333,1.579583333,2.78975,3.89275,4.905208333,5.767208333
2018,1,27,-5.577375,-4.610791667,-3.574666667,-3.056458333,-2.657416667,-2.276791667,-1.876041667,-0.928458333,0.170541667,1.569333333,2.7665,3.864541667,4.82825,5.694666667
2018,1,28,-9.291208333,-7.652291667,-5.456041667,-4.050791667,-3.086666667,-2.418791667,-1.896208333,-0.922333333,0.150083333,1.503916667,2.671208333,3.741166667,4.749791667,5.609625
2018,1,29,-10.62920833,-9.250125,-7.148833333,-5.372208333,-3.910541667,-2.829416667,-2.032541667,-0.854083333,0.244958333,1.58,2.737208333,3.803791667,4.733083333,5.618
