agency_cd,site_no,Month,Day,Year,Time,Discharge,Qualification Code
USGS,5054000,6,9,2010,0:00,1800,A
USGS,5054000,6,10,2010,0:00,1750,A
USGS,5054000,6,11,2010,0:00,1770,A
USGS,5054000,6,12,2010,0:00,1630,A
USGS,5054000,6,13,2010,0:00,1520,A
USGS,5054000,6,14,2010,0:00,1450,A
USGS,5054000,6,15,2010,0:00,1460,A
USGS,5054000,6,16,2010,0:00,1470,A
USGS,5054000,6,17,2010,0:00,2000,A
USGS,5054000,6,18,2010,0:00,2170,A
USGS,5054000,6,19,2010,0:00,2010,A
USGS,5054000,6,20,2010,0:00,1790,A
USGS,5054000,6,21,2010,0:00,1770,A
USGS,5054000,6,22,2010,0:00,1770,A
USGS,5054000,6,23,2010,0:00,1720,A
USGS,5054000,6,24,2010,0:00,1670,A
USGS,5054000,6,25,2010,0:00,1660,A
USGS,5054000,6,26,2010,0:00,1660,A
USGS,5054000,6,27,2010,0:00,1640,A
USGS,5054000,6,28,2010,0:00,1520,A
USGS,5054000,6,29,2010,0:00,1420,A
USGS,5054000,6,30,2010,0:00,1290,A
USGS,5054000,7,1,2010,0:00,1250,A
USGS,5054000,7,2,2010,0:00,1240,A
USGS,5054000,7,3,2010,0:00,1210,A
USGS,5054000,7,4,2010,0:00,1320,A
USGS,5054000,7,5,2010,0:00,1450,A
USGS,5054000,7,6,2010,0:00,1500,A
USGS,5054000,7,7,2010,0:00,1430,A
USGS,5054000,7,8,2010,0:00,1380,A
USGS,5054000,7,9,2010,0:00,1380,A
USGS,5054000,7,10,2010,0:00,1410,A
USGS,5054000,7,11,2010,0:00,1410,A
USGS,5054000,7,12,2010,0:00,1390,A
USGS,5054000,7,13,2010,0:00,1390,A
USGS,5054000,7,14,2010,0:00,1630,A
USGS,5054000,7,15,2010,0:00,1760,A
USGS,5054000,7,16,2010,0:00,1630,A
USGS,5054000,7,17,2010,0:00,1450,A
USGS,5054000,7,18,2010,0:00,1350,A
USGS,5054000,7,19,2010,0:00,1290,A
USGS,5054000,7,20,2010,0:00,1130,A
USGS,5054000,7,21,2010,0:00,1000,A
USGS,5054000,7,22,2010,0:00,986,A
USGS,5054000,7,23,2010,0:00,1050,A
USGS,5054000,7,24,2010,0:00,1060,A
USGS,5054000,7,25,2010,0:00,1070,A
USGS,5054000,7,26,2010,0:00,1080,A
USGS,5054000,7,27,2010,0:00,1670,A
USGS,5054000,7,28,2010,0:00,2400,A
USGS,5054000,7,29,2010,0:00,2000,A
USGS,5054000,7,30,2010,0:00,1590,A
USGS,5054000,7,31,2010,0:00,1330,A
USGS,5054000,8,1,2010,0:00,1170,A
USGS,5054000,8,2,2010,0:00,1130,A
USGS,5054000,8,3,2010,0:00,1150,A
USGS,5054000,8,4,2010,0:00,1140,A
USGS,5054000,8,5,2010,0:00,1170,A
USGS,5054000,8,6,2010,0:00,1230,A
USGS,5054000,8,7,2010,0:00,1240,A
USGS,5054000,8,8,2010,0:00,1220,A
USGS,5054000,8,9,2010,0:00,1190,A
USGS,5054000,8,10,2010,0:00,1180,A
USGS,5054000,8,11,2010,0:00,1170,A
USGS,5054000,8,12,2010,0:00,1420,A
USGS,5054000,8,13,2010,0:00,2150,A
USGS,5054000,8,14,2010,0:00,2210,A
USGS,5054000,8,15,2010,0:00,2150,A
USGS,5054000,8,16,2010,0:00,1990,A
USGS,5054000,8,17,2010,0:00,1770,A
USGS,5054000,8,18,2010,0:00,1620,A
USGS,5054000,8,19,2010,0:00,1490,A
USGS,5054000,8,20,2010,0:00,1430,A
USGS,5054000,8,21,2010,0:00,1360,A
USGS,5054000,8,22,2010,0:00,1340,A
USGS,5054000,8,23,2010,0:00,1310,A
USGS,5054000,8,24,2010,0:00,1280,A
USGS,5054000,8,25,2010,0:00,1250,A
USGS,5054000,8,26,2010,0:00,1240,A
USGS,5054000,8,27,2010,0:00,1240,A
USGS,5054000,8,28,2010,0:00,1240,A
USGS,5054000,8,29,2010,0:00,1230,A
USGS,5054000,8,30,2010,0:00,1240,A
USGS,5054000,8,31,2010,0:00,1260,A
USGS,5054000,9,1,2010,0:00,1260,A
USGS,5054000,9,2,2010,0:00,1300,A
USGS,5054000,9,3,2010,0:00,1310,A
USGS,5054000,9,4,2010,0:00,1330,A
USGS,5054000,9,5,2010,0:00,1320,A
USGS,5054000,9,6,2010,0:00,1470,A
USGS,5054000,9,7,2010,0:00,1620,A
USGS,5054000,9,8,2010,0:00,1550,A
USGS,5054000,9,9,2010,0:00,1620,A
USGS,5054000,9,10,2010,0:00,1950,A
USGS,5054000,9,11,2010,0:00,2640,A
USGS,5054000,9,12,2010,0:00,3310,A
USGS,5054000,9,13,2010,0:00,3650,A
USGS,5054000,9,14,2010,0:00,3720,A
USGS,5054000,9,15,2010,0:00,3600,A
USGS,5054000,9,16,2010,0:00,3320,A
USGS,5054000,9,17,2010,0:00,2990,A
USGS,5054000,9,18,2010,0:00,2790,A
USGS,5054000,9,19,2010,0:00,2780,A
USGS,5054000,9,20,2010,0:00,2770,A
USGS,5054000,9,21,2010,0:00,2670,A
USGS,5054000,9,22,2010,0:00,2520,A
USGS,5054000,9,23,2010,0:00,2540,A
USGS,5054000,9,24,2010,0:00,2850,A
USGS,5054000,9,25,2010,0:00,3350,A
USGS,5054000,9,26,2010,0:00,3530,A
USGS,5054000,9,27,2010,0:00,3530,A
USGS,5054000,9,28,2010,0:00,3540,A
USGS,5054000,9,29,2010,0:00,3530,A
USGS,5054000,9,30,2010,0:00,3430,A
USGS,5054000,10,1,2010,0:00,3260,A
USGS,5054000,10,2,2010,0:00,3090,A
USGS,5054000,10,3,2010,0:00,3000,A
USGS,5054000,10,4,2010,0:00,2900,A
USGS,5054000,10,5,2010,0:00,2850,A
USGS,5054000,10,6,2010,0:00,2760,A
USGS,5054000,10,7,2010,0:00,2690,A
USGS,5054000,10,8,2010,0:00,2610,A
USGS,5054000,10,9,2010,0:00,2570,A
USGS,5054000,10,10,2010,0:00,2480,A
USGS,5054000,10,11,2010,0:00,2330,A
USGS,5054000,10,12,2010,0:00,2110,A
USGS,5054000,10,13,2010,0:00,2020,A
USGS,5054000,10,14,2010,0:00,1990,A
USGS,5054000,10,15,2010,0:00,1910,A
USGS,5054000,10,16,2010,0:00,1890,A
USGS,5054000,10,17,2010,0:00,1920,A
USGS,5054000,10,18,2010,0:00,1880,A
USGS,5054000,10,19,2010,0:00,1860,A
USGS,5054000,10,20,2010,0:00,1830,A
USGS,5054000,10,21,2010,0:00,1790,A
USGS,5054000,10,22,2010,0:00,1730,A
USGS,5054000,10,23,2010,0:00,1750,A
USGS,5054000,10,24,2010,0:00,1740,A
USGS,5054000,10,25,2010,0:00,1710,A
USGS,5054000,10,26,2010,0:00,1910,A
USGS,5054000,10,27,2010,0:00,2570,A
USGS,5054000,10,28,2010,0:00,3780,A
USGS,5054000,10,29,2010,0:00,4660,A
USGS,5054000,10,30,2010,0:00,5550,A
USGS,5054000,10,31,2010,0:00,6130,A
USGS,5054000,11,1,2010,0:00,6140,A
USGS,5054000,11,2,2010,0:00,5460,A
USGS,5054000,11,3,2010,0:00,4490,A
USGS,5054000,11,4,2010,0:00,3870,A
USGS,5054000,11,5,2010,0:00,3530,A
USGS,5054000,11,6,2010,0:00,3360,A
USGS,5054000,11,7,2010,0:00,3270,A
USGS,5054000,11,8,2010,0:00,3200,A
USGS,5054000,11,9,2010,0:00,3160,A
USGS,5054000,11,10,2010,0:00,3140,A
USGS,5054000,11,11,2010,0:00,3120,A
USGS,5054000,11,12,2010,0:00,3040,A
USGS,5054000,11,13,2010,0:00,3030,A
USGS,5054000,11,14,2010,0:00,3000,A
USGS,5054000,11,15,2010,0:00,2960,A
USGS,5054000,11,16,2010,0:00,2900,A
USGS,5054000,11,17,2010,0:00,2860,A
USGS,5054000,11,18,2010,0:00,2760,A
USGS,5054000,11,19,2010,0:00,2730,A
USGS,5054000,11,20,2010,0:00,2620,A
USGS,5054000,11,21,2010,0:00,2500,A
USGS,5054000,11,22,2010,0:00,2290,A:e
USGS,5054000,11,23,2010,0:00,1930,A:e
USGS,5054000,11,24,2010,0:00,1860,A:e
USGS,5054000,11,25,2010,0:00,1800,A:e
USGS,5054000,11,26,2010,0:00,1870,A:e
USGS,5054000,11,27,2010,0:00,2010,A:e
USGS,5054000,11,28,2010,0:00,2070,A:e
USGS,5054000,11,29,2010,0:00,2100,A:e
USGS,5054000,11,30,2010,0:00,2130,A:e
USGS,5054000,12,1,2010,0:00,2140,A:e
USGS,5054000,12,2,2010,0:00,2060,A:e
USGS,5054000,12,3,2010,0:00,1880,A:e
USGS,5054000,12,4,2010,0:00,1760,A:e
USGS,5054000,12,5,2010,0:00,1830,A:e
USGS,5054000,12,6,2010,0:00,1900,A:e
USGS,5054000,12,7,2010,0:00,1920,A:e
USGS,5054000,12,8,2010,0:00,1940,A:e
USGS,5054000,12,9,2010,0:00,1960,A:e
USGS,5054000,12,10,2010,0:00,1930,A:e
USGS,5054000,12,11,2010,0:00,1880,A:e
USGS,5054000,12,12,2010,0:00,1830,A:e
USGS,5054000,12,13,2010,0:00,1910,A:e
USGS,5054000,12,14,2010,0:00,1960,A:e
USGS,5054000,12,15,2010,0:00,1960,A:e
USGS,5054000,12,16,2010,0:00,1950,A:e
USGS,5054000,12,17,2010,0:00,1950,A:e
USGS,5054000,12,18,2010,0:00,1930,A:e
USGS,5054000,12,19,2010,0:00,1870,A:e
USGS,5054000,12,20,2010,0:00,1870,A:e
USGS,5054000,12,21,2010,0:00,1930,A:e
USGS,5054000,12,22,2010,0:00,1970,A:e
USGS,5054000,12,23,2010,0:00,1990,A:e
USGS,5054000,12,24,2010,0:00,2010,A:e
USGS,5054000,12,25,2010,0:00,2010,A:e
USGS,5054000,12,26,2010,0:00,1980,A:e
USGS,5054000,12,27,2010,0:00,1940,A:e
USGS,5054000,12,28,2010,0:00,1920,A:e
USGS,5054000,12,29,2010,0:00,1910,A:e
USGS,5054000,12,30,2010,0:00,1910,A:e
USGS,5054000,12,31,2010,0:00,1900,A:e
USGS,5054000,1,1,2011,0:00,1840,A:e
USGS,5054000,1,2,2011,0:00,1710,A:e
USGS,5054000,1,3,2011,0:00,1490,A:e
USGS,5054000,1,4,2011,0:00,1460,A:e
USGS,5054000,1,5,2011,0:00,1560,A:e
USGS,5054000,1,6,2011,0:00,1620,A:e
USGS,5054000,1,7,2011,0:00,1660,A:e
USGS,5054000,1,8,2011,0:00,1670,A:e
USGS,5054000,1,9,2011,0:00,1660,A:e
USGS,5054000,1,10,2011,0:00,1640,A:e
USGS,5054000,1,11,2011,0:00,1630,A:e
USGS,5054000,1,12,2011,0:00,1620,A:e
USGS,5054000,1,13,2011,0:00,1630,A:e
USGS,5054000,1,14,2011,0:00,1650,A:e
USGS,5054000,1,15,2011,0:00,1700,A:e
USGS,5054000,1,16,2011,0:00,1770,A:e
USGS,5054000,1,17,2011,0:00,1810,A:e
USGS,5054000,1,18,2011,0:00,1820,A:e
USGS,5054000,1,19,2011,0:00,1810,A:e
USGS,5054000,1,20,2011,0:00,1790,A:e
USGS,5054000,1,21,2011,0:00,1740,A:e
USGS,5054000,1,22,2011,0:00,1720,A:e
USGS,5054000,1,23,2011,0:00,1720,A:e
USGS,5054000,1,24,2011,0:00,1710,A:e
USGS,5054000,1,25,2011,0:00,1700,A:e
USGS,5054000,1,26,2011,0:00,1670,A:e
USGS,5054000,1,27,2011,0:00,1640,A:e
USGS,5054000,1,28,2011,0:00,1620,A:e
USGS,5054000,1,29,2011,0:00,1610,A:e
USGS,5054000,1,30,2011,0:00,1590,A:e
USGS,5054000,1,31,2011,0:00,1570,A:e
USGS,5054000,2,1,2011,0:00,1550,A:e
USGS,5054000,2,2,2011,0:00,1530,A:e
USGS,5054000,2,3,2011,0:00,1510,A:e
USGS,5054000,2,4,2011,0:00,1510,A:e
USGS,5054000,2,5,2011,0:00,1510,A:e
USGS,5054000,2,6,2011,0:00,1510,A:e
USGS,5054000,2,7,2011,0:00,1500,A:e
USGS,5054000,2,8,2011,0:00,1480,A:e
USGS,5054000,2,9,2011,0:00,1470,A:e
USGS,5054000,2,10,2011,0:00,1440,A:e
USGS,5054000,2,11,2011,0:00,1420,A:e
USGS,5054000,2,12,2011,0:00,1410,A:e
USGS,5054000,2,13,2011,0:00,1420,A:e
USGS,5054000,2,14,2011,0:00,1420,A:e
USGS,5054000,2,15,2011,0:00,1410,A:e
USGS,5054000,2,16,2011,0:00,1400,A:e
USGS,5054000,2,17,2011,0:00,1400,A:e
USGS,5054000,2,18,2011,0:00,1420,A:e
USGS,5054000,2,19,2011,0:00,1500,A:e
USGS,5054000,2,20,2011,0:00,1540,A:e
USGS,5054000,2,21,2011,0:00,1570,A:e
USGS,5054000,2,22,2011,0:00,1610,A:e
USGS,5054000,2,23,2011,0:00,1650,A:e
USGS,5054000,2,24,2011,0:00,1680,A:e
USGS,5054000,2,25,2011,0:00,1690,A:e
USGS,5054000,2,26,2011,0:00,1670,A:e
USGS,5054000,2,27,2011,0:00,1650,A:e
USGS,5054000,2,28,2011,0:00,1640,A:e
USGS,5054000,3,1,2011,0:00,1630,A:e
USGS,5054000,3,2,2011,0:00,1630,A:e
USGS,5054000,3,3,2011,0:00,1630,A:e
USGS,5054000,3,4,2011,0:00,1670,A:e
USGS,5054000,3,5,2011,0:00,1770,A:e
USGS,5054000,3,6,2011,0:00,1850,A:e
USGS,5054000,3,7,2011,0:00,1920,A:e
USGS,5054000,3,8,2011,0:00,2000,A:e
USGS,5054000,3,9,2011,0:00,2080,A:e
USGS,5054000,3,10,2011,0:00,2120,A:e
USGS,5054000,3,11,2011,0:00,2130,A:e
USGS,5054000,3,12,2011,0:00,2090,A:e
USGS,5054000,3,13,2011,0:00,2050,A:e
USGS,5054000,3,14,2011,0:00,2010,A:e
USGS,5054000,3,15,2011,0:00,1980,A:e
USGS,5054000,3,16,2011,0:00,1960,A:e
USGS,5054000,3,17,2011,0:00,1940,A:e
USGS,5054000,3,18,2011,0:00,1940,A:e
USGS,5054000,3,19,2011,0:00,1950,A:e
USGS,5054000,3,20,2011,0:00,1960,A:e
USGS,5054000,3,21,2011,0:00,1990,A:e
USGS,5054000,3,22,2011,0:00,2050,A:e
USGS,5054000,3,23,2011,0:00,2160,A:e
USGS,5054000,3,24,2011,0:00,2330,A:e
USGS,5054000,3,25,2011,0:00,2520,A:e
USGS,5054000,3,26,2011,0:00,2680,A:e
USGS,5054000,3,27,2011,0:00,2840,A:e
USGS,5054000,3,28,2011,0:00,3020,A:e
USGS,5054000,3,29,2011,0:00,3210,A:e
USGS,5054000,3,30,2011,0:00,3460,A:e
USGS,5054000,3,31,2011,0:00,3830,A:e
USGS,5054000,4,1,2011,0:00,4390,A:e
USGS,5054000,4,2,2011,0:00,5180,A:e
USGS,5054000,4,3,2011,0:00,6240,A:e
USGS,5054000,4,4,2011,0:00,7660,A:e
USGS,5054000,4,5,2011,0:00,10300,A:e
USGS,5054000,4,6,2011,0:00,15500,A:e
USGS,5054000,4,7,2011,0:00,20900,A
USGS,5054000,4,8,2011,0:00,24900,A
USGS,5054000,4,9,2011,0:00,26100,A
USGS,5054000,4,10,2011,0:00,25000,A
USGS,5054000,4,11,2011,0:00,24000,A
USGS,5054000,4,12,2011,0:00,23100,A
USGS,5054000,4,13,2011,0:00,22000,A
USGS,5054000,4,14,2011,0:00,20600,A
USGS,5054000,4,15,2011,0:00,19500,A
USGS,5054000,4,16,2011,0:00,18100,A
USGS,5054000,4,17,2011,0:00,17000,A
USGS,5054000,4,18,2011,0:00,16000,A
USGS,5054000,4,19,2011,0:00,15000,A
USGS,5054000,4,20,2011,0:00,14700,A
USGS,5054000,4,21,2011,0:00,13800,A
USGS,5054000,4,22,2011,0:00,13000,A
USGS,5054000,4,23,2011,0:00,13800,A
USGS,5054000,4,24,2011,0:00,13400,A
USGS,5054000,4,25,2011,0:00,13300,A
USGS,5054000,4,26,2011,0:00,13100,A
USGS,5054000,4,27,2011,0:00,13400,A
USGS,5054000,4,28,2011,0:00,12900,A
USGS,5054000,4,29,2011,0:00,11700,A
USGS,5054000,4,30,2011,0:00,11700,A
USGS,5054000,5,1,2011,0:00,11600,A
USGS,5054000,5,2,2011,0:00,11000,A
USGS,5054000,5,3,2011,0:00,10300,A
USGS,5054000,5,4,2011,0:00,9640,A
USGS,5054000,5,5,2011,0:00,9610,A
USGS,5054000,5,6,2011,0:00,8700,A
USGS,5054000,5,7,2011,0:00,8340,A
USGS,5054000,5,8,2011,0:00,7760,A
USGS,5054000,5,9,2011,0:00,7550,A
USGS,5054000,5,10,2011,0:00,7290,A
USGS,5054000,5,11,2011,0:00,6980,A
USGS,5054000,5,12,2011,0:00,6520,A
USGS,5054000,5,13,2011,0:00,6340,A
USGS,5054000,5,14,2011,0:00,6090,A
USGS,5054000,5,15,2011,0:00,5840,A
USGS,5054000,5,16,2011,0:00,5480,A
USGS,5054000,5,17,2011,0:00,5100,A
USGS,5054000,5,18,2011,0:00,4850,A
USGS,5054000,5,19,2011,0:00,4620,A
USGS,5054000,5,20,2011,0:00,4410,A
USGS,5054000,5,21,2011,0:00,4280,A
USGS,5054000,5,22,2011,0:00,4280,A
USGS,5054000,5,23,2011,0:00,4340,A
USGS,5054000,5,24,2011,0:00,4300,A
USGS,5054000,5,25,2011,0:00,4300,A
USGS,5054000,5,26,2011,0:00,4340,A
USGS,5054000,5,27,2011,0:00,4420,A
USGS,5054000,5,28,2011,0:00,4530,A
USGS,5054000,5,29,2011,0:00,4430,A
USGS,5054000,5,30,2011,0:00,4360,A
USGS,5054000,5,31,2011,0:00,4610,A
USGS,5054000,6,1,2011,0:00,4900,A
USGS,5054000,6,2,2011,0:00,4720,A
USGS,5054000,6,3,2011,0:00,4780,A
USGS,5054000,6,4,2011,0:00,4800,A
USGS,5054000,6,5,2011,0:00,4630,A
USGS,5054000,6,6,2011,0:00,4500,A
USGS,5054000,6,7,2011,0:00,4330,A
USGS,5054000,6,8,2011,0:00,4230,A
USGS,5054000,6,9,2011,0:00,4070,A
USGS,5054000,6,10,2011,0:00,4000,A
USGS,5054000,6,11,2011,0:00,3970,A
USGS,5054000,6,12,2011,0:00,3840,A
USGS,5054000,6,13,2011,0:00,3760,A
USGS,5054000,6,14,2011,0:00,3670,A
USGS,5054000,6,15,2011,0:00,3800,A
USGS,5054000,6,16,2011,0:00,3970,A
USGS,5054000,6,17,2011,0:00,4040,A
USGS,5054000,6,18,2011,0:00,4010,A
USGS,5054000,6,19,2011,0:00,3740,A
USGS,5054000,6,20,2011,0:00,3610,A
USGS,5054000,6,21,2011,0:00,3940,A
USGS,5054000,6,22,2011,0:00,5440,A
USGS,5054000,6,23,2011,0:00,7080,A
USGS,5054000,6,24,2011,0:00,7440,A
USGS,5054000,6,25,2011,0:00,7170,A
USGS,5054000,6,26,2011,0:00,6940,A
USGS,5054000,6,27,2011,0:00,6930,A
USGS,5054000,6,28,2011,0:00,6490,A
USGS,5054000,6,29,2011,0:00,6000,A
USGS,5054000,6,30,2011,0:00,5640,A
USGS,5054000,7,1,2011,0:00,5390,A
USGS,5054000,7,2,2011,0:00,5070,A
USGS,5054000,7,3,2011,0:00,4660,A
USGS,5054000,7,4,2011,0:00,4370,A
USGS,5054000,7,5,2011,0:00,4270,A
USGS,5054000,7,6,2011,0:00,4120,A
USGS,5054000,7,7,2011,0:00,4310,A
USGS,5054000,7,8,2011,0:00,4620,A
USGS,5054000,7,9,2011,0:00,4970,A
USGS,5054000,7,10,2011,0:00,4920,A
USGS,5054000,7,11,2011,0:00,4750,A
USGS,5054000,7,12,2011,0:00,4450,A
USGS,5054000,7,13,2011,0:00,4330,A
USGS,5054000,7,14,2011,0:00,4700,A
USGS,5054000,7,15,2011,0:00,5360,A
USGS,5054000,7,16,2011,0:00,5810,A
USGS,5054000,7,17,2011,0:00,6760,A
USGS,5054000,7,18,2011,0:00,7770,A
USGS,5054000,7,19,2011,0:00,8370,A
USGS,5054000,7,20,2011,0:00,8580,A
USGS,5054000,7,21,2011,0:00,8200,A
USGS,5054000,7,22,2011,0:00,7440,A
USGS,5054000,7,23,2011,0:00,7020,A
USGS,5054000,7,24,2011,0:00,6260,A
USGS,5054000,7,25,2011,0:00,5700,A
USGS,5054000,7,26,2011,0:00,5070,A
USGS,5054000,7,27,2011,0:00,4420,A
USGS,5054000,7,28,2011,0:00,4180,A
USGS,5054000,7,29,2011,0:00,4280,A
USGS,5054000,7,30,2011,0:00,4500,A
USGS,5054000,7,31,2011,0:00,4680,A
USGS,5054000,8,1,2011,0:00,5240,A
USGS,5054000,8,2,2011,0:00,7190,A
USGS,5054000,8,3,2011,0:00,7770,A
USGS,5054000,8,4,2011,0:00,8500,A
USGS,5054000,8,5,2011,0:00,8920,A
USGS,5054000,8,6,2011,0:00,9340,A
USGS,5054000,8,7,2011,0:00,8840,A
USGS,5054000,8,8,2011,0:00,7920,A
USGS,5054000,8,9,2011,0:00,7270,A
USGS,5054000,8,10,2011,0:00,6750,A
USGS,5054000,8,11,2011,0:00,6300,A
USGS,5054000,8,12,2011,0:00,5860,A
USGS,5054000,8,13,2011,0:00,5510,A
USGS,5054000,8,14,2011,0:00,5190,A
USGS,5054000,8,15,2011,0:00,4940,A
USGS,5054000,8,16,2011,0:00,4860,A
USGS,5054000,8,17,2011,0:00,4810,A
USGS,5054000,8,18,2011,0:00,4900,A
USGS,5054000,8,19,2011,0:00,5320,A
USGS,5054000,8,20,2011,0:00,5620,A
USGS,5054000,8,21,2011,0:00,5660,A
USGS,5054000,8,22,2011,0:00,5460,A
USGS,5054000,8,23,2011,0:00,5210,A
USGS,5054000,8,24,2011,0:00,4880,A
USGS,5054000,8,25,2011,0:00,4500,A
USGS,5054000,8,26,2011,0:00,4230,A
USGS,5054000,8,27,2011,0:00,3990,A
USGS,5054000,8,28,2011,0:00,3770,A
USGS,5054000,8,29,2011,0:00,3590,A
USGS,5054000,8,30,2011,0:00,3400,A
USGS,5054000,8,31,2011,0:00,3260,A
USGS,5054000,9,1,2011,0:00,3200,A
USGS,5054000,9,2,2011,0:00,3150,A
USGS,5054000,9,3,2011,0:00,3060,A
USGS,5054000,9,4,2011,0:00,3060,A
USGS,5054000,9,5,2011,0:00,3020,A
USGS,5054000,9,6,2011,0:00,2960,A
USGS,5054000,9,7,2011,0:00,2950,A
USGS,5054000,9,8,2011,0:00,2910,A
USGS,5054000,9,9,2011,0:00,2860,A
USGS,5054000,9,10,2011,0:00,2810,A
USGS,5054000,9,11,2011,0:00,2700,A
USGS,5054000,9,12,2011,0:00,2490,A
USGS,5054000,9,13,2011,0:00,2320,A
USGS,5054000,9,14,2011,0:00,2250,A
USGS,5054000,9,15,2011,0:00,2180,A
USGS,5054000,9,16,2011,0:00,2140,A
USGS,5054000,9,17,2011,0:00,2100,A
USGS,5054000,9,18,2011,0:00,2080,A
USGS,5054000,9,19,2011,0:00,2090,A
USGS,5054000,9,20,2011,0:00,2100,A
USGS,5054000,9,21,2011,0:00,2060,A
USGS,5054000,9,22,2011,0:00,2060,A
USGS,5054000,9,23,2011,0:00,2000,A
USGS,5054000,9,24,2011,0:00,1990,A
USGS,5054000,9,25,2011,0:00,2040,A
USGS,5054000,9,26,2011,0:00,2070,A
USGS,5054000,9,27,2011,0:00,2040,A
USGS,5054000,9,28,2011,0:00,1950,A
USGS,5054000,9,29,2011,0:00,1630,A
USGS,5054000,9,30,2011,0:00,1250,A
USGS,5054000,10,1,2011,0:00,1060,A
USGS,5054000,10,2,2011,0:00,1020,A
USGS,5054000,10,3,2011,0:00,998,A
USGS,5054000,10,4,2011,0:00,1010,A
USGS,5054000,10,5,2011,0:00,984,A
USGS,5054000,10,6,2011,0:00,952,A
USGS,5054000,10,7,2011,0:00,942,A
USGS,5054000,10,8,2011,0:00,943,A
USGS,5054000,10,9,2011,0:00,919,A
USGS,5054000,10,10,2011,0:00,945,A
USGS,5054000,10,11,2011,0:00,909,A
USGS,5054000,10,12,2011,0:00,911,A
USGS,5054000,10,13,2011,0:00,906,A
USGS,5054000,10,14,2011,0:00,927,A
USGS,5054000,10,15,2011,0:00,963,A
USGS,5054000,10,16,2011,0:00,957,A
USGS,5054000,10,17,2011,0:00,919,A
USGS,5054000,10,18,2011,0:00,889,A
USGS,5054000,10,19,2011,0:00,877,A
USGS,5054000,10,20,2011,0:00,894,A
USGS,5054000,10,21,2011,0:00,898,A
USGS,5054000,10,22,2011,0:00,884,A
USGS,5054000,10,23,2011,0:00,870,A
USGS,5054000,10,24,2011,0:00,837,A
USGS,5054000,10,25,2011,0:00,813,A
USGS,5054000,10,26,2011,0:00,812,A
USGS,5054000,10,27,2011,0:00,762,A
USGS,5054000,10,28,2011,0:00,740,A
USGS,5054000,10,29,2011,0:00,713,A
USGS,5054000,10,30,2011,0:00,744,A
USGS,5054000,10,31,2011,0:00,712,A
USGS,5054000,11,1,2011,0:00,705,A:e
USGS,5054000,11,2,2011,0:00,709,A
USGS,5054000,11,3,2011,0:00,693,A
USGS,5054000,11,4,2011,0:00,693,A
USGS,5054000,11,5,2011,0:00,704,A
USGS,5054000,11,6,2011,0:00,717,A
USGS,5054000,11,7,2011,0:00,746,A
USGS,5054000,11,8,2011,0:00,741,A
USGS,5054000,11,9,2011,0:00,750,A
USGS,5054000,11,10,2011,0:00,726,A
USGS,5054000,11,11,2011,0:00,712,A
USGS,5054000,11,12,2011,0:00,698,A
USGS,5054000,11,13,2011,0:00,705,A
USGS,5054000,11,14,2011,0:00,674,A
USGS,5054000,11,15,2011,0:00,665,A
USGS,5054000,11,16,2011,0:00,669,A
USGS,5054000,11,17,2011,0:00,565,A:e
USGS,5054000,11,18,2011,0:00,469,A:e
USGS,5054000,11,19,2011,0:00,375,A:e
USGS,5054000,11,20,2011,0:00,322,A:e
USGS,5054000,11,21,2011,0:00,368,A:e
USGS,5054000,11,22,2011,0:00,372,A:e
USGS,5054000,11,23,2011,0:00,430,A:e
USGS,5054000,11,24,2011,0:00,496,A:e
USGS,5054000,11,25,2011,0:00,555,A:e
USGS,5054000,11,26,2011,0:00,544,A:e
USGS,5054000,11,27,2011,0:00,534,A:e
USGS,5054000,11,28,2011,0:00,523,A:e
USGS,5054000,11,29,2011,0:00,508,A:e
USGS,5054000,11,30,2011,0:00,491,A:e
USGS,5054000,12,1,2011,0:00,479,A:e
USGS,5054000,12,2,2011,0:00,469,A:e
USGS,5054000,12,3,2011,0:00,444,A:e
USGS,5054000,12,4,2011,0:00,396,A:e
USGS,5054000,12,5,2011,0:00,411,A:e
USGS,5054000,12,6,2011,0:00,482,A:e
USGS,5054000,12,7,2011,0:00,479,A:e
USGS,5054000,12,8,2011,0:00,420,A:e
USGS,5054000,12,9,2011,0:00,392,A:e
USGS,5054000,12,10,2011,0:00,421,A:e
USGS,5054000,12,11,2011,0:00,445,A:e
USGS,5054000,12,12,2011,0:00,450,A:e
USGS,5054000,12,13,2011,0:00,478,A:e
USGS,5054000,12,14,2011,0:00,500,A:e
USGS,5054000,12,15,2011,0:00,508,A:e
USGS,5054000,12,16,2011,0:00,500,A:e
USGS,5054000,12,17,2011,0:00,488,A:e
USGS,5054000,12,18,2011,0:00,465,A:e
USGS,5054000,12,19,2011,0:00,460,A:e
USGS,5054000,12,20,2011,0:00,466,A:e
USGS,5054000,12,21,2011,0:00,467,A:e
USGS,5054000,12,22,2011,0:00,459,A:e
USGS,5054000,12,23,2011,0:00,450,A:e
USGS,5054000,12,24,2011,0:00,456,A:e
USGS,5054000,12,25,2011,0:00,459,A:e
USGS,5054000,12,26,2011,0:00,460,A:e
USGS,5054000,12,27,2011,0:00,464,A:e
USGS,5054000,12,28,2011,0:00,467,A:e
USGS,5054000,12,29,2011,0:00,459,A:e
USGS,5054000,12,30,2011,0:00,435,A:e
