"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",79.2,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",77.9,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",79.2,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",79.5,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",77.6,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",78.8,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",80.7,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",82,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",82.8,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",83.8,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",85.8,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",85.6,,
"SING_UNF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",86.8,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",41.1,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",42.1,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",41.8,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",38.6,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",36.9,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",37.4,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",37.3,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",35.9,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",35,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",34.7,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",32.8,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",29.4,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",27.5,,
"SING_L45_M","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",28.5,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2009","2009",135,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2010","2010",139,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2011","2011",159,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2012","2012",178,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2013","2013",188,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2014","2014",198,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2015","2015",208,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2016","2016",244,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2017","2017",257,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2018","2018",260,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2019","2019",285,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2020","2020",279,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2021","2021",299,,
"SING_SDM_GE65","65 anni e più","THV","valori in migliaia","2022","2022",308,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",62.9,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",62.5,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",60.7,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",61.1,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",62.7,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",61.8,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",61.3,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",61.3,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",60.7,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",59.6,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",60.3,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",62,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",62.9,,
"SING_GE65_F","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",63.6,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2009","2009",311,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2010","2010",307,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2011","2011",327,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2012","2012",348,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2013","2013",365,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2014","2014",398,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2015","2015",406,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2016","2016",421,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2017","2017",480,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2018","2018",512,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2019","2019",512,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2020","2020",557,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2021","2021",583,,
"SING_UNF_45_64","45-64 anni","THV","valori in migliaia","2022","2022",508,,
"SING_F_UNM","nubile","THV","valori in migliaia","2009","2009",1185,,
"SING_F_UNM","nubile","THV","valori in migliaia","2010","2010",1174,,
"SING_F_UNM","nubile","THV","valori in migliaia","2011","2011",1209,,
"SING_F_UNM","nubile","THV","valori in migliaia","2012","2012",1230,,
"SING_F_UNM","nubile","THV","valori in migliaia","2013","2013",1214,,
"SING_F_UNM","nubile","THV","valori in migliaia","2014","2014",1275,,
"SING_F_UNM","nubile","THV","valori in migliaia","2015","2015",1303,,
"SING_F_UNM","nubile","THV","valori in migliaia","2016","2016",1319,,
"SING_F_UNM","nubile","THV","valori in migliaia","2017","2017",1355,,
"SING_F_UNM","nubile","THV","valori in migliaia","2018","2018",1420,,
"SING_F_UNM","nubile","THV","valori in migliaia","2019","2019",1419,,
"SING_F_UNM","nubile","THV","valori in migliaia","2020","2020",1405,,
"SING_F_UNM","nubile","THV","valori in migliaia","2021","2021",1461,,
"SING_F_UNM","nubile","THV","valori in migliaia","2022","2022",1406,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",24.2,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",24.2,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",25.2,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",26.6,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",26.5,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",26.8,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",27.9,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",28.7,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",29.9,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",30.1,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",30.6,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",31.9,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",31.3,,
"SING_45_64_MF","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",31,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2009","2009",692,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2010","2010",721,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2011","2011",768,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2012","2012",739,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2013","2013",693,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2014","2014",716,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2015","2015",718,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2016","2016",720,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2017","2017",680,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2018","2018",717,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2019","2019",685,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2020","2020",590,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2021","2021",605,,
"SING_L45_F","meno di 45 anni","THV","valori in migliaia","2022","2022",599,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2009","2009",438,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2010","2010",442,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2011","2011",449,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2012","2012",465,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2013","2013",490,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2014","2014",502,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2015","2015",498,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2016","2016",471,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2017","2017",461,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2018","2018",513,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2019","2019",546,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2020","2020",552,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2021","2021",571,,
"SING_WIM_GE65","65 anni e più","THV","valori in migliaia","2022","2022",561,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2009","2009",290,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2010","2010",293,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2011","2011",333,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2012","2012",355,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2013","2013",348,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2014","2014",388,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2015","2015",405,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2016","2016",422,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2017","2017",474,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2018","2018",518,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2019","2019",511,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2020","2020",458,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2021","2021",425,,
"SING_SDF_45_64","45-64 anni","THV","valori in migliaia","2022","2022",432,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2009","2009",777,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2010","2010",807,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2011","2011",869,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2012","2012",922,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2013","2013",915,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2014","2014",939,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2015","2015",972,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2016","2016",1063,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2017","2017",1108,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2018","2018",1107,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2019","2019",1142,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2020","2020",1133,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2021","2021",1088,,
"SING_M_SP","separato, divorziato","THV","valori in migliaia","2022","2022",1103,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",1.9,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",0.9,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",0.6,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",1.3,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",1.3,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",1.7,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",1.4,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",0.7,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",0.7,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",1.2,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",1.7,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",1.1,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",0.4,,
"SING_WIF_45","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",0.6,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",23.9,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",24,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",24.9,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",25.6,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",25,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",24.3,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",23.7,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",24,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",26.4,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",26.9,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",24.5,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",24.8,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",25.6,,
"SING_UNM_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",23.7,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2009","2009",799,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2010","2010",840,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2011","2011",912,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2012","2012",1011,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2013","2013",1022,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2014","2014",1054,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2015","2015",1152,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2016","2016",1225,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2017","2017",1266,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2018","2018",1304,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2019","2019",1369,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2020","2020",1452,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2021","2021",1462,,
"SING_45_64_M","45-64 anni","THV","valori in migliaia","2022","2022",1484,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",19.7,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",20,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",21.2,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",21.2,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",20.9,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",21.6,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",21.6,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",23,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",24,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",24,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",24.1,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",23.1,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",22.6,,
"SING_MF_SP","separata/separato, divorziata/divorziato","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",23.3,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2009","2009",821,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2010","2010",896,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2011","2011",973,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2012","2012",926,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2013","2013",871,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2014","2014",930,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2015","2015",984,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2016","2016",976,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2017","2017",986,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2018","2018",1048,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2019","2019",1009,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2020","2020",876,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2021","2021",850,,
"SING_UNM_45","meno di 45 anni","THV","valori in migliaia","2022","2022",901,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",4.9,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",5.2,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",6,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",5.8,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",6,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",6.4,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",6.3,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",7.9,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",9.1,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",10.2,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",10.5,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",9.3,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",10.4,,
"SING_SDF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",11.2,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2009","2009",228,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2010","2010",227,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2011","2011",239,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2012","2012",262,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2013","2013",245,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2014","2014",209,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2015","2015",229,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2016","2016",233,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2017","2017",210,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2018","2018",219,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2019","2019",231,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2020","2020",216,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2021","2021",189,,
"SING_WIF_45_64","45-64 anni","THV","valori in migliaia","2022","2022",171,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",82.3,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",83.3,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",83,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",83.1,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",83.3,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",82,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",81.8,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",80.9,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",79.8,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",78.9,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",78.2,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",79.2,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",77.9,,
"SING_WIF_GE65","65 anni e più","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",76.1,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",37.8,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",38.4,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",38.9,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",38.4,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",37.7,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",38.5,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",39.1,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",38.7,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",39.3,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",39.8,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",39.1,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",38.9,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",39.6,,
"SING_MF_UNM","nubile/celibe","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",39.8,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",20.2,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",20,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",21.2,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",22,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",21.7,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",22.2,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",22.9,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",23.2,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",24.8,,
